match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
LevanteUD_Sevilla,LevanteUD,Sevilla,1.0,2.0,draw,finished,29,19_20,8678081
Sevilla_LevanteUD,Sevilla,LevanteUD,2.0,1.0,draw,finished,29,19_20,8678081
RealBetis_Granada,RealBetis,Granada,3.0,2.0,draw,finished,29,19_20,8678080
Granada_RealBetis,Granada,RealBetis,2.0,3.0,draw,finished,29,19_20,8678080
Getafe_Espanyol,Getafe,Espanyol,1.0,0.0,draw,finished,29,19_20,8678083
Espanyol_Getafe,Espanyol,Getafe,0.0,1.0,draw,finished,29,19_20,8678083
Villarreal_Mallorca,Villarreal,Mallorca,2.0,0.0,win,finished,29,19_20,8678077
Mallorca_Villarreal,Mallorca,Villarreal,0.0,2.0,loss,finished,29,19_20,8678077
Barcelona_Leganes,Barcelona,Leganes,3.0,1.0,win,finished,29,19_20,8678076
Leganes_Barcelona,Leganes,Barcelona,1.0,3.0,loss,finished,29,19_20,8678076
Eibar_AthleticClub,Eibar,AthleticClub,3.0,2.0,draw,finished,29,19_20,8678075
AthleticClub_Eibar,AthleticClub,Eibar,2.0,3.0,draw,finished,29,19_20,8678075
RealValladolid_CeltaVigo,RealValladolid,CeltaVigo,1.0,0.0,draw,finished,29,19_20,8678078
CeltaVigo_RealValladolid,CeltaVigo,RealValladolid,0.0,1.0,draw,finished,29,19_20,8678078
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,1.0,5.0,loss,finished,29,19_20,8678074
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,5.0,1.0,win,finished,29,19_20,8678074
DeportivoAlaves_RealSociedad,DeportivoAlaves,RealSociedad,3.0,0.0,win,finished,29,19_20,8678082
RealSociedad_DeportivoAlaves,RealSociedad,DeportivoAlaves,0.0,3.0,loss,finished,29,19_20,8678082
RealMadrid_Valencia,RealMadrid,Valencia,4.0,1.0,win,finished,29,19_20,8678079
Valencia_RealMadrid,Valencia,RealMadrid,1.0,4.0,loss,finished,29,19_20,8678079
Granada_Villarreal,Granada,Villarreal,0.0,2.0,loss,finished,30,19_20,8678387
Villarreal_Granada,Villarreal,Granada,2.0,0.0,win,finished,30,19_20,8678387
Mallorca_Leganes,Mallorca,Leganes,2.0,1.0,draw,finished,30,19_20,8678384
Leganes_Mallorca,Leganes,Mallorca,1.0,2.0,draw,finished,30,19_20,8678384
Sevilla_Barcelona,Sevilla,Barcelona,1.0,1.0,draw,finished,30,19_20,8678389
Barcelona_Sevilla,Barcelona,Sevilla,1.0,1.0,draw,finished,30,19_20,8678389
Espanyol_LevanteUD,Espanyol,LevanteUD,1.0,3.0,loss,finished,30,19_20,8678386
LevanteUD_Espanyol,LevanteUD,Espanyol,3.0,1.0,win,finished,30,19_20,8678386
AthleticClub_RealBetis,AthleticClub,RealBetis,2.0,0.0,win,finished,30,19_20,8678380
RealBetis_AthleticClub,RealBetis,AthleticClub,0.0,2.0,loss,finished,30,19_20,8678380
Getafe_Eibar,Getafe,Eibar,1.0,1.0,draw,finished,30,19_20,8678381
Eibar_Getafe,Eibar,Getafe,1.0,1.0,draw,finished,30,19_20,8678381
AtleticoMadrid_RealValladolid,AtleticoMadrid,RealValladolid,1.0,1.0,win,finished,30,19_20,8678385
RealValladolid_AtleticoMadrid,RealValladolid,AtleticoMadrid,1.0,1.0,loss,finished,30,19_20,8678385
CeltaVigo_DeportivoAlaves,CeltaVigo,DeportivoAlaves,6.0,1.0,win,finished,30,19_20,8678382
DeportivoAlaves_CeltaVigo,DeportivoAlaves,CeltaVigo,1.0,6.0,loss,finished,30,19_20,8678382
Valencia_Osasuna,Valencia,Osasuna,3.0,1.0,win,finished,30,19_20,8678388
Osasuna_Valencia,Osasuna,Valencia,1.0,3.0,loss,finished,30,19_20,8678388
RealSociedad_RealMadrid,RealSociedad,RealMadrid,1.0,3.0,loss,finished,30,19_20,8678383
RealMadrid_RealSociedad,RealMadrid,RealSociedad,3.0,1.0,win,finished,30,19_20,8678383
Villarreal_Sevilla,Villarreal,Sevilla,2.0,3.0,draw,finished,31,19_20,8678398
Sevilla_Villarreal,Sevilla,Villarreal,3.0,2.0,draw,finished,31,19_20,8678398
Leganes_Granada,Leganes,Granada,1.0,1.0,draw,finished,31,19_20,8678395
Granada_Leganes,Granada,Leganes,1.0,1.0,draw,finished,31,19_20,8678395
LevanteUD_AtleticoMadrid,LevanteUD,AtleticoMadrid,0.0,1.0,loss,finished,31,19_20,8678401
AtleticoMadrid_LevanteUD,AtleticoMadrid,LevanteUD,1.0,0.0,win,finished,31,19_20,8678401
RealValladolid_Getafe,RealValladolid,Getafe,1.0,1.0,draw,finished,31,19_20,8678394
Getafe_RealValladolid,Getafe,RealValladolid,1.0,1.0,draw,finished,31,19_20,8678394
Barcelona_AthleticClub,Barcelona,AthleticClub,2.0,1.0,win,finished,31,19_20,8678397
AthleticClub_Barcelona,AthleticClub,Barcelona,1.0,2.0,loss,finished,31,19_20,8678397
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,1.0,1.0,loss,finished,31,19_20,8678392
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,1.0,1.0,win,finished,31,19_20,8678392
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,1.0,1.0,loss,finished,31,19_20,8678399
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,1.0,1.0,win,finished,31,19_20,8678399
RealMadrid_Mallorca,RealMadrid,Mallorca,3.0,0.0,win,finished,31,19_20,8678400
Mallorca_RealMadrid,Mallorca,RealMadrid,0.0,3.0,loss,finished,31,19_20,8678400
Eibar_Valencia,Eibar,Valencia,2.0,0.0,win,finished,31,19_20,8678393
Valencia_Eibar,Valencia,Eibar,0.0,2.0,loss,finished,31,19_20,8678393
RealBetis_Espanyol,RealBetis,Espanyol,1.0,1.0,win,finished,31,19_20,8678396
Espanyol_RealBetis,Espanyol,RealBetis,1.0,1.0,loss,finished,31,19_20,8678396
Sevilla_RealValladolid,Sevilla,RealValladolid,1.0,2.0,draw,finished,32,19_20,8678409
RealValladolid_Sevilla,RealValladolid,Sevilla,2.0,1.0,draw,finished,32,19_20,8678409
AthleticClub_Mallorca,AthleticClub,Mallorca,3.0,1.0,win,finished,32,19_20,8678410
Mallorca_AthleticClub,Mallorca,AthleticClub,1.0,3.0,loss,finished,32,19_20,8678410
CeltaVigo_Barcelona,CeltaVigo,Barcelona,3.0,3.0,draw,finished,32,19_20,8678411
Barcelona_CeltaVigo,Barcelona,CeltaVigo,3.0,3.0,draw,finished,32,19_20,8678411
Osasuna_Leganes,Osasuna,Leganes,2.0,2.0,win,finished,32,19_20,8678408
Leganes_Osasuna,Leganes,Osasuna,2.0,2.0,loss,finished,32,19_20,8678408
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,3.0,2.0,win,finished,32,19_20,8678405
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,2.0,3.0,loss,finished,32,19_20,8678405
LevanteUD_RealBetis,LevanteUD,RealBetis,5.0,2.0,win,finished,32,19_20,8678402
RealBetis_LevanteUD,RealBetis,LevanteUD,2.0,5.0,loss,finished,32,19_20,8678402
Villarreal_Valencia,Villarreal,Valencia,3.0,1.0,win,finished,32,19_20,8678403
Valencia_Villarreal,Valencia,Villarreal,1.0,3.0,loss,finished,32,19_20,8678403
Granada_Eibar,Granada,Eibar,2.0,2.0,loss,finished,32,19_20,8678404
Eibar_Granada,Eibar,Granada,2.0,2.0,win,finished,32,19_20,8678404
Espanyol_RealMadrid,Espanyol,RealMadrid,1.0,1.0,loss,finished,32,19_20,8678406
RealMadrid_Espanyol,RealMadrid,Espanyol,1.0,1.0,win,finished,32,19_20,8678406
Getafe_RealSociedad,Getafe,RealSociedad,3.0,1.0,win,finished,32,19_20,8678407
RealSociedad_Getafe,RealSociedad,Getafe,1.0,3.0,loss,finished,32,19_20,8678407
Mallorca_CeltaVigo,Mallorca,CeltaVigo,5.0,1.0,win,finished,33,19_20,8678413
CeltaVigo_Mallorca,CeltaVigo,Mallorca,1.0,5.0,loss,finished,33,19_20,8678413
Leganes_Sevilla,Leganes,Sevilla,1.0,4.0,loss,finished,33,19_20,8678415
Sevilla_Leganes,Sevilla,Leganes,4.0,1.0,win,finished,33,19_20,8678415
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,3.0,3.0,draw,finished,33,19_20,8678414
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,3.0,3.0,draw,finished,33,19_20,8678414
DeportivoAlaves_Granada,DeportivoAlaves,Granada,1.0,3.0,loss,finished,33,19_20,8678417
Granada_DeportivoAlaves,Granada,DeportivoAlaves,3.0,1.0,win,finished,33,19_20,8678417
Valencia_AthleticClub,Valencia,AthleticClub,0.0,3.0,loss,finished,33,19_20,8678422
AthleticClub_Valencia,AthleticClub,Valencia,3.0,0.0,win,finished,33,19_20,8678422
RealBetis_Villarreal,RealBetis,Villarreal,1.0,2.0,loss,finished,33,19_20,8678421
Villarreal_RealBetis,Villarreal,RealBetis,2.0,1.0,win,finished,33,19_20,8678421
RealValladolid_LevanteUD,RealValladolid,LevanteUD,0.0,1.0,draw,finished,33,19_20,8678416
LevanteUD_RealValladolid,LevanteUD,RealValladolid,1.0,0.0,draw,finished,33,19_20,8678416
Eibar_Osasuna,Eibar,Osasuna,1.0,2.0,loss,finished,33,19_20,8678418
Osasuna_Eibar,Osasuna,Eibar,2.0,1.0,win,finished,33,19_20,8678418
RealSociedad_Espanyol,RealSociedad,Espanyol,2.0,2.0,win,finished,33,19_20,8678419
Espanyol_RealSociedad,Espanyol,RealSociedad,2.0,2.0,loss,finished,33,19_20,8678419
RealMadrid_Getafe,RealMadrid,Getafe,2.0,1.0,win,finished,33,19_20,8678420
Getafe_RealMadrid,Getafe,RealMadrid,1.0,2.0,loss,finished,33,19_20,8678420
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,3.0,0.0,win,finished,34,19_20,8678428
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,0.0,3.0,loss,finished,34,19_20,8678428
CeltaVigo_RealBetis,CeltaVigo,RealBetis,1.0,1.0,draw,finished,34,19_20,8678431
RealBetis_CeltaVigo,RealBetis,CeltaVigo,1.0,1.0,draw,finished,34,19_20,8678431
RealValladolid_DeportivoAlaves,RealValladolid,DeportivoAlaves,2.0,0.0,win,finished,34,19_20,8678435
DeportivoAlaves_RealValladolid,DeportivoAlaves,RealValladolid,0.0,2.0,loss,finished,34,19_20,8678435
Granada_Valencia,Granada,Valencia,3.0,3.0,draw,finished,34,19_20,8678430
Valencia_Granada,Valencia,Granada,3.0,3.0,draw,finished,34,19_20,8678430
AthleticClub_RealMadrid,AthleticClub,RealMadrid,1.0,1.0,loss,finished,34,19_20,8678433
RealMadrid_AthleticClub,RealMadrid,AthleticClub,1.0,1.0,win,finished,34,19_20,8678433
Espanyol_Leganes,Espanyol,Leganes,1.0,2.0,loss,finished,34,19_20,8678434
Leganes_Espanyol,Leganes,Espanyol,2.0,1.0,win,finished,34,19_20,8678434
Osasuna_Getafe,Osasuna,Getafe,0.0,1.0,draw,finished,34,19_20,8678432
Getafe_Osasuna,Getafe,Osasuna,1.0,0.0,draw,finished,34,19_20,8678432
Villarreal_Barcelona,Villarreal,Barcelona,1.0,4.0,loss,finished,34,19_20,8678429
Barcelona_Villarreal,Barcelona,Villarreal,4.0,1.0,win,finished,34,19_20,8678429
LevanteUD_RealSociedad,LevanteUD,RealSociedad,2.0,2.0,draw,finished,34,19_20,8678436
RealSociedad_LevanteUD,RealSociedad,LevanteUD,2.0,2.0,draw,finished,34,19_20,8678436
Sevilla_Eibar,Sevilla,Eibar,2.0,0.0,win,finished,34,19_20,8678427
Eibar_Sevilla,Eibar,Sevilla,0.0,2.0,loss,finished,34,19_20,8678427
Valencia_RealValladolid,Valencia,RealValladolid,2.0,1.0,win,finished,35,19_20,8678460
RealValladolid_Valencia,RealValladolid,Valencia,1.0,2.0,loss,finished,35,19_20,8678460
CeltaVigo_AtleticoMadrid,CeltaVigo,AtleticoMadrid,1.0,2.0,draw,finished,35,19_20,8678454
AtleticoMadrid_CeltaVigo,AtleticoMadrid,CeltaVigo,2.0,1.0,draw,finished,35,19_20,8678454
Getafe_Villarreal,Getafe,Villarreal,2.0,3.0,loss,finished,35,19_20,8678453
Villarreal_Getafe,Villarreal,Getafe,3.0,2.0,win,finished,35,19_20,8678453
RealBetis_Osasuna,RealBetis,Osasuna,4.0,0.0,win,finished,35,19_20,8678455
Osasuna_RealBetis,Osasuna,RealBetis,0.0,4.0,loss,finished,35,19_20,8678455
Barcelona_Espanyol,Barcelona,Espanyol,2.0,1.0,win,finished,35,19_20,8678457
Espanyol_Barcelona,Espanyol,Barcelona,1.0,2.0,loss,finished,35,19_20,8678457
Eibar_Leganes,Eibar,Leganes,1.0,1.0,draw,finished,35,19_20,8678452
Leganes_Eibar,Leganes,Eibar,1.0,1.0,draw,finished,35,19_20,8678452
Mallorca_LevanteUD,Mallorca,LevanteUD,2.0,1.0,win,finished,35,19_20,8678456
LevanteUD_Mallorca,LevanteUD,Mallorca,1.0,2.0,loss,finished,35,19_20,8678456
AthleticClub_Sevilla,AthleticClub,Sevilla,2.0,2.0,loss,finished,35,19_20,8678459
Sevilla_AthleticClub,Sevilla,AthleticClub,2.0,2.0,win,finished,35,19_20,8678459
RealSociedad_Granada,RealSociedad,Granada,3.0,3.0,loss,finished,35,19_20,8678461
Granada_RealSociedad,Granada,RealSociedad,3.0,3.0,win,finished,35,19_20,8678461
RealMadrid_DeportivoAlaves,RealMadrid,DeportivoAlaves,3.0,1.0,win,finished,35,19_20,8678458
DeportivoAlaves_RealMadrid,DeportivoAlaves,RealMadrid,1.0,3.0,loss,finished,35,19_20,8678458
Osasuna_CeltaVigo,Osasuna,CeltaVigo,3.0,2.0,win,finished,36,19_20,8678476
CeltaVigo_Osasuna,CeltaVigo,Osasuna,2.0,3.0,loss,finished,36,19_20,8678476
RealValladolid_Barcelona,RealValladolid,Barcelona,1.0,1.0,loss,finished,36,19_20,8678474
Barcelona_RealValladolid,Barcelona,RealValladolid,1.0,1.0,win,finished,36,19_20,8678474
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,2.0,1.0,win,finished,36,19_20,8678469
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,1.0,2.0,loss,finished,36,19_20,8678469
Espanyol_Eibar,Espanyol,Eibar,1.0,2.0,loss,finished,36,19_20,8678471
Eibar_Espanyol,Eibar,Espanyol,2.0,1.0,win,finished,36,19_20,8678471
LevanteUD_AthleticClub,LevanteUD,AthleticClub,2.0,2.0,loss,finished,36,19_20,8678477
AthleticClub_LevanteUD,AthleticClub,LevanteUD,2.0,2.0,win,finished,36,19_20,8678477
Leganes_Valencia,Leganes,Valencia,2.0,1.0,win,finished,36,19_20,8678472
Valencia_Leganes,Valencia,Leganes,1.0,2.0,loss,finished,36,19_20,8678472
Sevilla_Mallorca,Sevilla,Mallorca,2.0,1.0,win,finished,36,19_20,8678473
Mallorca_Sevilla,Mallorca,Sevilla,1.0,2.0,loss,finished,36,19_20,8678473
DeportivoAlaves_Getafe,DeportivoAlaves,Getafe,1.0,1.0,draw,finished,36,19_20,8678468
Getafe_DeportivoAlaves,Getafe,DeportivoAlaves,1.0,1.0,draw,finished,36,19_20,8678468
Villarreal_RealSociedad,Villarreal,RealSociedad,1.0,3.0,loss,finished,36,19_20,8678470
RealSociedad_Villarreal,RealSociedad,Villarreal,3.0,1.0,win,finished,36,19_20,8678470
Granada_RealMadrid,Granada,RealMadrid,2.0,2.0,loss,finished,36,19_20,8678475
RealMadrid_Granada,RealMadrid,Granada,2.0,2.0,win,finished,36,19_20,8678475
Eibar_RealValladolid,Eibar,RealValladolid,4.0,2.0,win,finished,37,19_20,8678487
RealValladolid_Eibar,RealValladolid,Eibar,2.0,4.0,loss,finished,37,19_20,8678487
AthleticClub_Leganes,AthleticClub,Leganes,0.0,2.0,loss,finished,37,19_20,8678485
Leganes_AthleticClub,Leganes,AthleticClub,2.0,0.0,win,finished,37,19_20,8678485
Barcelona_Osasuna,Barcelona,Osasuna,1.0,2.0,loss,finished,37,19_20,8678483
Osasuna_Barcelona,Osasuna,Barcelona,2.0,1.0,win,finished,37,19_20,8678483
CeltaVigo_LevanteUD,CeltaVigo,LevanteUD,3.0,3.0,loss,finished,37,19_20,8678482
LevanteUD_CeltaVigo,LevanteUD,CeltaVigo,3.0,3.0,win,finished,37,19_20,8678482
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,0.0,3.0,loss,finished,37,19_20,8678490
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,3.0,0.0,win,finished,37,19_20,8678490
Mallorca_Granada,Mallorca,Granada,2.0,3.0,loss,finished,37,19_20,8678484
Granada_Mallorca,Granada,Mallorca,3.0,2.0,win,finished,37,19_20,8678484
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,2.0,3.0,loss,finished,37,19_20,8678489
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,3.0,2.0,win,finished,37,19_20,8678489
RealMadrid_Villarreal,RealMadrid,Villarreal,3.0,1.0,win,finished,37,19_20,8678491
Villarreal_RealMadrid,Villarreal,RealMadrid,1.0,3.0,loss,finished,37,19_20,8678491
RealSociedad_Sevilla,RealSociedad,Sevilla,0.0,1.0,draw,finished,37,19_20,8678486
Sevilla_RealSociedad,Sevilla,RealSociedad,1.0,0.0,draw,finished,37,19_20,8678486
Valencia_Espanyol,Valencia,Espanyol,2.0,1.0,win,finished,37,19_20,8678488
Espanyol_Valencia,Espanyol,Valencia,1.0,2.0,loss,finished,37,19_20,8678488
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,0.0,5.0,loss,finished,38,19_20,8678510
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,5.0,0.0,win,finished,38,19_20,8678510
RealValladolid_RealBetis,RealValladolid,RealBetis,2.0,0.0,win,finished,38,19_20,8678507
RealBetis_RealValladolid,RealBetis,RealValladolid,0.0,2.0,loss,finished,38,19_20,8678507
Villarreal_Eibar,Villarreal,Eibar,4.0,0.0,win,finished,38,19_20,8678509
Eibar_Villarreal,Eibar,Villarreal,0.0,4.0,loss,finished,38,19_20,8678509
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,2.0,2.0,draw,finished,38,19_20,8678502
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,2.0,2.0,draw,finished,38,19_20,8678502
Espanyol_CeltaVigo,Espanyol,CeltaVigo,1.0,0.0,draw,finished,38,19_20,8678505
CeltaVigo_Espanyol,CeltaVigo,Espanyol,0.0,1.0,draw,finished,38,19_20,8678505
Granada_AthleticClub,Granada,AthleticClub,5.0,0.0,win,finished,38,19_20,8678503
AthleticClub_Granada,AthleticClub,Granada,0.0,5.0,loss,finished,38,19_20,8678503
Leganes_RealMadrid,Leganes,RealMadrid,3.0,2.0,draw,finished,38,19_20,8678506
RealMadrid_Leganes,RealMadrid,Leganes,2.0,3.0,draw,finished,38,19_20,8678506
LevanteUD_Getafe,LevanteUD,Getafe,1.0,1.0,win,finished,38,19_20,8678501
Getafe_LevanteUD,Getafe,LevanteUD,1.0,1.0,loss,finished,38,19_20,8678501
Osasuna_Mallorca,Osasuna,Mallorca,3.0,3.0,draw,finished,38,19_20,8678504
Mallorca_Osasuna,Mallorca,Osasuna,3.0,3.0,draw,finished,38,19_20,8678504
Sevilla_Valencia,Sevilla,Valencia,2.0,1.0,win,finished,38,19_20,8678508
Valencia_Sevilla,Valencia,Sevilla,1.0,2.0,loss,finished,38,19_20,8678508
